-2.724642120301723480e-02,2.880842238664627075e-02,1.704844981431961060e-01,-4.317006468772888184e-01,2.219644486904144287e-01,-8.023482561111450195e-02,3.811990469694137573e-02,-1.984609812498092651e-01,3.351022005081176758e-01,-7.715173065662384033e-02,-3.371787443757057190e-02,3.070395290851593018e-01,-1.403603702783584595e-01,2.454877644777297974e-02,-2.337332814931869507e-01,2.263364568352699280e-02,1.912088245153427124e-01,-4.636416137218475342e-01,8.912631869316101074e-02,1.290156692266464233e-01,2.067468687891960144e-02,-2.019744068384170532e-01,2.120898813009262085e-01,1.084433719515800476e-01,1.405627578496932983e-01,5.025197267532348633e-01,-8.245573192834854126e-02,-8.402241766452789307e-02,-7.477889209985733032e-02,-9.163451939821243286e-02,-1.983921676874160767e-01,-5.278730392456054688e-02,2.145342975854873657e-01,-1.535440832376480103e-01,3.165064454078674316e-01,2.113720625638961792e-01,-2.402814477682113647e-01,3.588167130947113037e-01,-1.157437935471534729e-01,1.740416735410690308e-01,2.485485523939132690e-01,1.954586617648601532e-02,-2.101980149745941162e-01,-3.319555819034576416e-01,2.093896828591823578e-02,-5.014257878065109253e-02,-1.850327104330062866e-02,-3.662487268447875977e-01,-3.718327879905700684e-01,1.942807622253894806e-02,-2.530225217342376709e-01,3.208134770393371582e-01,4.132693409919738770e-01,-2.685530781745910645e-01,1.196749806404113770e-01,3.029387295246124268e-01,2.570451796054840088e-01,3.221994936466217041e-01,2.224167585372924805e-01,7.276029884815216064e-02,-1.222598031163215637e-01,1.597098559141159058e-01,-1.155545860528945923e-01,1.343193948268890381e-01
1.032399535179138184e-01,-5.644186139106750488e-01,1.276579778641462326e-02,-6.793422996997833252e-02,1.576134264469146729e-01,3.643897771835327148e-01,-1.120494157075881958e-01,-2.350951582193374634e-01,-2.431258093565702438e-03,-7.940132170915603638e-02,-5.195199325680732727e-02,1.189161762595176697e-01,1.607054024934768677e-01,3.676239252090454102e-01,7.574026286602020264e-02,3.659620881080627441e-02,6.852342188358306885e-02,-4.637164622545242310e-02,1.148970946669578552e-01,-1.055318936705589294e-01,-6.903182864189147949e-01,1.430726330727338791e-02,5.518532544374465942e-02,-1.296967118978500366e-01,2.103444486856460571e-01,1.622697114944458008e-01,1.687931865453720093e-01,3.370768725872039795e-01,4.671018570661544800e-02,3.115595579147338867e-01,1.275723427534103394e-01,-6.761766225099563599e-02,-3.508224338293075562e-02,1.153396740555763245e-01,1.124115288257598877e-01,8.160586655139923096e-02,-2.655646204948425293e-02,1.757000684738159180e-01,1.680864840745925903e-01,3.529959917068481445e-02,2.274150960147380829e-02,2.564468979835510254e-01,-6.322451680898666382e-02,-1.572407484054565430e-01,-1.528570204973220825e-01,3.650339692831039429e-02,-8.334748446941375732e-02,-2.708642184734344482e-01,1.408645808696746826e-01,-3.102072328329086304e-02,2.438799440860748291e-01,2.100539952516555786e-01,4.025286138057708740e-01,1.170189455151557922e-01,5.880805850028991699e-02,2.290701866149902344e-01,-2.713508009910583496e-01,-3.262004256248474121e-02,-1.233022939413785934e-02,-1.635015755891799927e-01,-3.566730022430419922e-01,3.337442874908447266e-01,-1.530016865581274033e-02,-1.083946004509925842e-01
7.777678221464157104e-02,3.115307390689849854e-01,3.693691641092300415e-02,6.414281576871871948e-02,7.902124524116516113e-02,-2.288440763950347900e-01,4.445745795965194702e-02,1.263852231204509735e-03,4.842825233936309814e-02,2.339616119861602783e-01,6.380710750818252563e-02,1.732539385557174683e-01,1.399850696325302124e-01,8.669162541627883911e-02,2.073314338922500610e-01,8.389291167259216309e-02,-3.906242549419403076e-01,-4.758855402469635010e-01,-1.687569767236709595e-01,-1.852431893348693848e-01,5.239855125546455383e-02,3.657787740230560303e-01,1.002124026417732239e-01,5.525581538677215576e-02,-1.479991152882575989e-02,-4.506475292146205902e-03,-3.327193856239318848e-01,1.622530817985534668e-01,1.080242544412612915e-01,-1.695396006107330322e-01,3.547306358814239502e-01,-5.626147985458374023e-02,-2.030707299709320068e-01,-2.919962406158447266e-01,-1.777090579271316528e-01,-1.258372068405151367e-01,2.709245681762695312e-01,1.490774899721145630e-01,1.897929459810256958e-01,-9.233941882848739624e-02,1.623979508876800537e-01,-2.388589233160018921e-01,5.528857931494712830e-02,-6.771200895309448242e-02,-6.998581439256668091e-02,-1.064341962337493896e-01,-3.922611940652132034e-03,-2.342902123928070068e-01,-3.969067707657814026e-02,1.370213776826858521e-01,-7.462216615676879883e-01,-6.723491847515106201e-02,2.533632516860961914e-01,1.302634328603744507e-01,9.948144108057022095e-02,-3.053144514560699463e-01,2.343230992555618286e-01,-3.362451791763305664e-01,1.131071224808692932e-01,-2.222514711320400238e-03,-1.676777452230453491e-01,-3.786212950944900513e-02,-4.029571413993835449e-01,-2.039593830704689026e-02
-5.697844177484512329e-02,-1.072354465723037720e-01,1.557478159666061401e-01,-9.476386755704879761e-02,-8.449675142765045166e-02,-2.912413328886032104e-03,-1.278209537267684937e-01,-1.009813472628593445e-01,2.306533418595790863e-02,-3.500604033470153809e-01,-3.527265787124633789e-02,-3.076323568820953369e-01,-2.100125141441822052e-02,1.102929040789604187e-01,-1.328672021627426147e-01,-1.553656905889511108e-01,-2.060057409107685089e-02,-1.486037019640207291e-02,-3.608095347881317139e-01,-3.914118930697441101e-02,1.471441686153411865e-01,8.080917596817016602e-02,1.862225234508514404e-01,-1.118917912244796753e-01,-9.186945110559463501e-02,-2.046693265438079834e-01,-1.744592934846878052e-01,1.875712424516677856e-01,-8.690630085766315460e-03,1.202059537172317505e-01,-1.709901392459869385e-01,-5.125475302338600159e-02,8.056242950260639191e-03,1.533569991588592529e-01,1.533336192369461060e-02,-9.105759114027023315e-02,-6.601086258888244629e-02,-8.369079232215881348e-02,1.186379790306091309e-01,3.547125682234764099e-02,6.233077496290206909e-02,-3.361899852752685547e-01,1.923477649688720703e-01,-1.937317103147506714e-02,5.531199276447296143e-02,-1.223724409937858582e-01,-2.338236719369888306e-01,2.064082622528076172e-01,4.305063486099243164e-01,-9.378812462091445923e-02,-2.173863202333450317e-01,-1.643224656581878662e-01,-6.605200767517089844e-01,-3.306348919868469238e-01,-2.934683673083782196e-02,2.428324893116950989e-02,-1.739017665386199951e-01,-5.664771888405084610e-03,-1.350626051425933838e-01,-1.244497001171112061e-01,-4.113608226180076599e-02,-2.911121957004070282e-02,-3.556029871106147766e-02,9.957413421943783760e-04
1.010318249464035034e-01,9.830729104578495026e-03,1.286363601684570312e-01,-6.042129546403884888e-02,3.800211548805236816e-01,-2.533961459994316101e-02,8.492515236139297485e-02,1.013871878385543823e-01,2.710785269737243652e-01,3.202345371246337891e-01,-1.820494681596755981e-01,1.499703377485275269e-01,-4.457877576351165771e-02,3.538004308938980103e-02,5.837372541427612305e-01,6.868946552276611328e-02,3.838696777820587158e-01,-6.327946782112121582e-01,1.285430938005447388e-01,-1.810924112796783447e-01,3.763925433158874512e-01,-1.976418644189834595e-01,1.863546371459960938e-01,2.117366194725036621e-01,1.198662668466567993e-01,-2.331514842808246613e-02,-7.065097242593765259e-02,2.395185232162475586e-01,1.054243594408035278e-01,2.338064610958099365e-01,-4.362245798110961914e-01,-2.556913495063781738e-01,1.972827762365341187e-01,3.386566042900085449e-02,1.329341679811477661e-01,2.965477406978607178e-01,4.786708950996398926e-01,8.741898834705352783e-02,-1.796257309615612030e-02,2.320005148649215698e-01,1.899819076061248779e-01,2.657999694347381592e-01,8.751793205738067627e-02,1.209001690149307251e-01,-2.147013321518898010e-02,-1.129303216934204102e+00,2.784199714660644531e-01,-4.193697869777679443e-02,-3.326592221856117249e-02,-2.883037328720092773e-01,-1.408037990331649780e-01,2.790003120899200439e-01,-4.357448518276214600e-01,1.258794963359832764e-01,2.950127818621695042e-04,-4.063889756798744202e-02,1.522936224937438965e-01,-8.055115491151809692e-02,8.710703253746032715e-02,1.236528083682060242e-01,4.233878254890441895e-01,-2.464758902788162231e-01,-1.387312263250350952e-01,-9.708748257253319025e-05
-5.990505963563919067e-02,1.649763584136962891e-01,6.349447369575500488e-02,2.644222080707550049e-01,1.028618365526199341e-01,-1.544304490089416504e-01,6.948870420455932617e-02,2.328842282295227051e-01,2.358418405055999756e-01,-3.863013088703155518e-01,-1.008944362401962280e-01,3.807218000292778015e-02,9.577234834432601929e-02,1.326258778572082520e-01,3.793002963066101074e-01,1.231635212898254395e-01,-3.265331685543060303e-01,1.264073401689529419e-01,3.419447541236877441e-01,2.104746997356414795e-01,1.140842139720916748e-01,-6.713528186082839966e-02,-5.038712918758392334e-02,-1.894846558570861816e-02,-1.099049299955368042e-02,-2.634344100952148438e-01,2.152993083000183105e-01,1.830950379371643066e-02,-3.637129366397857666e-01,2.030884325504302979e-01,1.241966187953948975e-01,2.338694594800472260e-02,-1.129433214664459229e-01,2.013031207025051117e-02,4.040440171957015991e-02,9.503830224275588989e-02,-2.149697542190551758e-01,-2.162792682647705078e-01,-7.627305388450622559e-02,1.010072156786918640e-01,1.963455229997634888e-02,3.613323569297790527e-01,1.810375899076461792e-01,-2.222268134355545044e-01,7.200396060943603516e-02,-1.428116112947463989e-01,-4.255782347172498703e-03,2.608138695359230042e-02,-1.337527483701705933e-01,3.775922656059265137e-01,-4.187375307083129883e-02,-1.135788261890411377e-01,-5.218994617462158203e-02,2.680146992206573486e-01,-1.537849158048629761e-01,-2.073171287775039673e-01,-1.676814109086990356e-01,1.308567523956298828e-01,1.085165292024612427e-01,2.784293293952941895e-01,-7.060068100690841675e-02,1.564754173159599304e-02,5.785931646823883057e-02,-7.157344371080398560e-02
-2.531555891036987305e-01,-8.499208092689514160e-02,2.011827081441879272e-01,-3.746709227561950684e-01,2.146221697330474854e-02,-4.190230369567871094e-02,-3.460698425769805908e-01,-1.372343897819519043e-01,7.958170771598815918e-02,-1.230668425559997559e-01,-4.596003144979476929e-02,2.431280016899108887e-01,1.147715449333190918e-01,-1.964105218648910522e-01,8.203525841236114502e-02,5.580119043588638306e-02,-3.061448037624359131e-01,-3.234086632728576660e-01,-3.487905114889144897e-02,2.894285507500171661e-02,7.199753075838088989e-02,-1.827906668186187744e-01,-1.440501585602760315e-02,-3.844183171167969704e-03,-5.711698532104492188e-02,-3.597588464617729187e-02,1.502740429714322090e-03,-1.873957552015781403e-02,1.653145104646682739e-01,2.385692298412322998e-02,-4.438611119985580444e-02,1.018777862191200256e-01,-1.061784252524375916e-01,2.436634302139282227e-01,1.533763557672500610e-01,-2.683928608894348145e-01,-7.436124235391616821e-02,-1.793349683284759521e-01,-7.527500391006469727e-03,4.093683511018753052e-02,-2.383521199226379395e-01,-2.485741674900054932e-02,5.991920083761215210e-02,-2.122828066349029541e-01,1.584962904453277588e-01,-3.477401733398437500e-01,7.010352797806262970e-03,-1.408263891935348511e-01,1.112035214900970459e-01,-2.180826216936111450e-01,1.536053121089935303e-01,-1.198790520429611206e-01,-3.347463607788085938e-01,-3.281372599303722382e-03,-4.097701907157897949e-01,-7.467150688171386719e-02,-3.895549178123474121e-01,2.079273387789726257e-02,-1.250366568565368652e-01,-9.724880568683147430e-03,3.108566403388977051e-01,-5.117448419332504272e-02,2.407266059890389442e-03,1.335508525371551514e-01
5.862095206975936890e-02,-4.796725139021873474e-02,4.248946309089660645e-01,-1.982329934835433960e-01,1.893106848001480103e-01,1.906822202727198601e-03,-1.570902466773986816e-01,1.545061469078063965e-01,-2.596659362316131592e-01,2.331790030002593994e-01,7.700704783201217651e-02,-1.007737964391708374e-01,-2.526450455188751221e-01,2.072872817516326904e-01,9.627680480480194092e-02,-8.984460681676864624e-02,8.024764806032180786e-02,-8.349282294511795044e-02,-1.161821931600570679e-01,9.598218649625778198e-02,-8.134771138429641724e-02,-4.052799195051193237e-02,5.384777486324310303e-02,8.393976837396621704e-02,2.075056582689285278e-01,1.895217597484588623e-01,1.991471648216247559e-01,-3.676402866840362549e-01,8.214956149458885193e-03,3.875518962740898132e-02,-6.905912607908248901e-02,-5.052640289068222046e-02,1.442331671714782715e-01,-1.460647583007812500e-01,1.989941447973251343e-01,-1.615278273820877075e-01,2.613051235675811768e-01,8.192835748195648193e-02,2.608647942543029785e-01,-3.364695906639099121e-01,-9.472291916608810425e-02,4.625283181667327881e-02,-6.916394829750061035e-02,9.506601840257644653e-02,1.543096303939819336e-01,8.707768470048904419e-02,1.609609425067901611e-01,1.642542928457260132e-01,1.695311218500137329e-01,-3.353285789489746094e-02,3.638622537255287170e-02,3.719212710857391357e-01,-7.784104347229003906e-02,-4.010029733180999756e-01,3.867392241954803467e-01,-6.100687012076377869e-02,-4.503829777240753174e-01,4.279898107051849365e-01,-1.635482460260391235e-01,3.041270971298217773e-01,1.120077148079872131e-01,-1.126196905970573425e-01,4.038198888301849365e-01,6.862504780292510986e-02
-2.964707836508750916e-02,1.338597089052200317e-01,1.624228432774543762e-02,-1.450839219614863396e-03,2.211463749408721924e-01,-1.928839273750782013e-02,1.384498775005340576e-01,1.724669523537158966e-02,7.908576168119907379e-03,7.277034968137741089e-02,1.991037577390670776e-01,-7.433504611253738403e-02,1.459445357322692871e-01,2.306420654058456421e-01,-3.816141486167907715e-01,2.996745407581329346e-01,-2.499538362026214600e-01,1.783431023359298706e-01,-1.778165698051452637e-01,-6.122265011072158813e-02,1.354757398366928101e-01,-1.065992414951324463e-01,1.158045381307601929e-01,-2.509868517518043518e-02,1.338716298341751099e-01,-9.380911290645599365e-02,1.259953975677490234e-01,1.160286068916320801e-01,9.287066757678985596e-03,-4.212506860494613647e-02,3.151701688766479492e-01,-9.480522945523262024e-03,5.876766890287399292e-02,2.648753114044666290e-02,1.848219633102416992e-01,1.995265632867813110e-01,1.707983165979385376e-01,-6.559042632579803467e-02,-2.974306605756282806e-02,-1.656213551759719849e-01,9.591011703014373779e-02,2.805030345916748047e-01,4.283878505229949951e-01,-2.105568349361419678e-01,-3.991177678108215332e-01,5.488356575369834900e-02,-2.155852317810058594e-02,9.624768793582916260e-02,4.526749253273010254e-02,-4.441032942850142717e-04,1.589486151933670044e-01,-1.154151652008295059e-02,-7.058621048927307129e-01,-6.378197669982910156e-02,-7.179117798805236816e-01,2.378237694501876831e-01,-2.741461433470249176e-02,1.315466165542602539e-01,8.644293248653411865e-02,-1.234155967831611633e-01,-1.032218635082244873e-01,-4.704788327217102051e-02,-5.673668161034584045e-02,2.762534618377685547e-01
1.674725413322448730e-01,2.156998515129089355e-01,7.681552320718765259e-02,9.948296844959259033e-02,-8.359471708536148071e-02,-8.634731918573379517e-02,-2.711546719074249268e-01,-7.895054668188095093e-02,-2.675201594829559326e-01,2.523749470710754395e-01,1.335428096354007721e-03,-4.338357448577880859e-01,1.392538696527481079e-01,-8.630308508872985840e-02,2.069234997034072876e-01,8.650154923088848591e-04,1.036096066236495972e-01,1.991669982671737671e-01,1.608965843915939331e-01,-4.969864338636398315e-02,1.591672152280807495e-01,-1.515852957963943481e-01,-1.070594117045402527e-01,1.871946603059768677e-01,7.906590402126312256e-02,-4.836091995239257812e-01,9.319679439067840576e-02,1.975906491279602051e-01,1.336354464292526245e-01,8.629468828439712524e-02,3.257887661457061768e-01,-9.477377682924270630e-02,2.512390613555908203e-01,1.176880374550819397e-01,-1.603205800056457520e-01,2.143050283193588257e-01,4.061840176582336426e-01,-2.127283811569213867e-01,2.104950249195098877e-01,-1.616525091230869293e-02,-4.939770996570587158e-01,-2.701892256736755371e-01,-8.219742029905319214e-02,-3.110198080539703369e-01,2.308163195848464966e-01,2.228755354881286621e-01,2.654129862785339355e-01,1.824917495250701904e-01,-7.675144821405410767e-02,-5.348602775484323502e-03,2.136841267347335815e-01,8.421427011489868164e-02,-8.486032485961914062e-01,-1.856745332479476929e-01,1.557079404592514038e-01,3.691269457340240479e-02,-3.378911018371582031e-01,2.350032329559326172e-01,3.958583995699882507e-02,-2.571992017328739166e-02,-1.246934458613395691e-01,-2.997983247041702271e-02,-1.972352713346481323e-01,1.988857686519622803e-01
